QualitasCorpus-20130901r/projects_orig_130901/netbeans-6.9.1-201007282301/form/test/qa-functional/data/SampleDesktopApplication/src/sampledesktopapplication/SampleDesktopView.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/jstock-1.0.7c/jstock/src/org/yccheok/jstock/alert/GoogleMail.java,GPLv2+,1,1,3,1,0,Copyright,1,-1,-1,-1,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/netbeans-6.9.1-201007282301/vmd.game/src/org/netbeans/modules/vmd/game/editor/scene/BooleanTableCellRenderer.java,CDDLorGPLv2,,,,,,,ClassPathExceptionGPLv2;2;2;8;3;1;-1,Copyright,-1,1,-1,UNKNOWN,-1,CDDLorGPLv2includeVer2,1,-1,-1,AllRights-TOOLONG,-1,-1,,,,
QualitasCorpus-20130901r/projects_orig_130901/jhotdraw-7.5.1/jhotdraw_7.5.1/Source/jhotdraw7/src/main/java/org/jhotdraw/gui/plaf/palette/PaletteListCellRenderer.java,SeeFile,1,1,1,1,2,Copyright,-1,UNKNOWN,UNKNOWN,1,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/help/internal/base/remote/HttpsUtility.java,EPLv1,1,1,1,1,0,Copyright,-1,1,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/help/internal/base/remote/HttpsUtility.java,EPLv1,1,1,1,1,0,Copyright,-1,1,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/help/internal/base/remote/HttpsUtility.java,EPLv1,1,1,1,1,0,Copyright,-1,1,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/help/internal/base/remote/HttpsUtility.java,EPLv1,1,1,1,1,0,Copyright,-1,1,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/help/internal/base/remote/HttpsUtility.java,EPLv1,1,1,1,1,0,Copyright,-1,1,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/help/internal/webapp/utils/Utils.java,EPLv1,1,1,1,1,0,Copyright,-1,1,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/netbeans-6.9.1-201007282301/db.dataview/src/org/netbeans/modules/db/dataview/table/CellFocusCustomRenderer.java,CDDLorGPLv2,,,,,,,ClassPathExceptionGPLv2;2;2;8;2;1;-1,Copyright,-1,1,-1,UNKNOWN,-1,CDDLorGPLv2includeVer2,1,-1,-1,-1,-1,,,,,
QualitasCorpus-20130901r/projects_orig_130901/eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/jdt/internal/ui/util/TableLayoutComposite.java,EPLv1,1,1,1,1,2,Copyright,-1,1,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/jface/viewers/TableLayout.java,EPLv1,1,1,1,1,2,Copyright,-1,1,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/jdt/internal/ui/util/TableLayoutComposite.java,EPLv1,1,1,1,1,2,Copyright,-1,1,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/jface/viewers/TableLayout.java,EPLv1,1,1,1,1,2,Copyright,-1,1,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/netbeans-6.9.1-201007282301/java.source/test/unit/src/org/netbeans/api/java/source/performance/Utilities.java,CDDLorGPLv2,,,,,,,ClassPathExceptionGPLv2;2;2;8;2;1;-1,Copyright,-1,1,-1,UNKNOWN,-1,CDDLorGPLv2includeVer2,1,-1,-1,-1,-1,,,,,
QualitasCorpus-20130901r/projects_orig_130901/netbeans-6.9.1-201007282301/refactoring.java/test/unit/src/org/netbeans/modules/refactoring/java/test/Utilities.java,CDDLorGPLv2,,,,,,,ClassPathExceptionGPLv2;2;2;8;2;1;-1,Copyright,-1,1,-1,UNKNOWN,-1,CDDLorGPLv2includeVer2,1,-1,-1,-1,-1,,,,,
QualitasCorpus-20130901r/projects_orig_130901/jboss-5/jboss-5.1.0.GA-src/console/src/main/org/jboss/console/plugins/helpers/servlet/ServletHelper.java,LesserGPLv2.1+,1,1,2,2,1,Copyright,listContributors,1,-1,-1,UNKNOWN,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/netbeans-6.9.1-201007282301/css.visual/src/org/netbeans/modules/css/Utilities.java,CDDLorGPLv2,,,,,,,ClassPathExceptionGPLv2;2;2;8;3;1;-1,Copyright,-1,1,-1,UNKNOWN,-1,CDDLorGPLv2includeVer2,1,-1,-1,AllRights-TOOLONG,-1,-1,,,,
QualitasCorpus-20130901r/projects_orig_130901/netbeans-6.9.1-201007282301/css.visual/src/org/netbeans/modules/css/Utilities.java,CDDLorGPLv2,,,,,,,ClassPathExceptionGPLv2;2;2;8;3;1;-1,Copyright,-1,1,-1,UNKNOWN,-1,CDDLorGPLv2includeVer2,1,-1,-1,AllRights-TOOLONG,-1,-1,,,,
QualitasCorpus-20130901r/projects_orig_130901/netbeans-6.9.1-201007282301/vmd.game/src/org/netbeans/modules/vmd/game/editor/sequece/SequenceDefaultTableEditor.java,CDDLorGPLv2,,,,,,,ClassPathExceptionGPLv2;2;2;8;3;1;-1,Copyright,-1,1,-1,UNKNOWN,-1,CDDLorGPLv2includeVer2,1,-1,-1,AllRights-TOOLONG,-1,-1,,,,
QualitasCorpus-20130901r/projects_orig_130901/netbeans-6.9.1-201007282301/vmd.game/src/org/netbeans/modules/vmd/game/editor/sequece/SequenceDefaultTableEditor.java,CDDLorGPLv2,,,,,,,ClassPathExceptionGPLv2;2;2;8;3;1;-1,Copyright,-1,1,-1,UNKNOWN,-1,CDDLorGPLv2includeVer2,1,-1,-1,AllRights-TOOLONG,-1,-1,,,,
QualitasCorpus-20130901r/projects_orig_130901/netbeans-6.9.1-201007282301/mobility.midpexamples/LocalizationDemo/src/l10ndemo/LocalizationVisualMIDlet.java,spdxBSD3,1,6,1,1,0,Copyright,-1,6,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/netbeans-6.9.1-201007282301/mobility.midpexamples/VDCustomComponents/src/filebrowserexample/FileBrowserExample.java,spdxBSD3,1,6,1,1,0,Copyright,-1,6,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/netbeans-6.9.1-201007282301/mobility.midpexamples/VDCustomComponents/src/pimbrowserexample/PIMBrowserExample.java,spdxBSD3,1,6,1,1,0,Copyright,-1,6,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/netbeans-6.9.1-201007282301/mobility.midpexamples/VDCustomComponents/src/smscomposerexample/SMSComposerExample.java,spdxBSD3,1,6,1,1,0,Copyright,-1,6,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/eclipse_SDK/eclipse_SDK-4.3/src/src/junitsrc/org/junit/runners/ParentRunner.java,UNKNOWN,0,0,0,0,2,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/wct-package-v1.5.2/WCTSubmitToRosetta/src/main/java/nz/govt/natlib/ndha/common/FileUtils.java,Apache-2,1,3,1,3,4,UNKNOWN,Copyright,-1,3,UNKNOWN,ApachesAsIs,ApachesPermLim,UNKNOWN,UNKNOWN,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/netbeans-6.9.1-201007282301/j2ee.sun.ddui/src/org/netbeans/modules/j2ee/sun/validation/util/Utils.java,CDDLorGPLv2,,,,,,,ClassPathExceptionGPLv2;2;2;8;3;1;-1,Copyright,-1,1,-1,UNKNOWN,-1,CDDLorGPLv2includeVer2,1,-1,-1,AllRights-TOOLONG,-1,-1,,,,
QualitasCorpus-20130901r/projects_orig_130901/aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/jhotdraw-7.5.1/jhotdraw_7.5.1/Source/jhotdraw7/src/main/java/org/jhotdraw/gui/VerticalGridLayout.java,SeeFile,1,1,1,1,2,Copyright,-1,UNKNOWN,UNKNOWN,1,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/jhotdraw-7.5.1/jhotdraw_7.5.1/Source/jhotdraw7/src/main/java/org/jhotdraw/gui/VerticalGridLayout.java,SeeFile,1,1,1,1,2,Copyright,-1,UNKNOWN,UNKNOWN,1,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/findbugs-1/findbugs-1.3.9/src/antTask/edu/umd/cs/findbugs/anttask/UnionBugs.java,LesserGPLv2.1+,1,1,3,1,0,Copyright,1,-1,-1,-1,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/findbugs-1/findbugs-1.3.9/src/antTask/edu/umd/cs/findbugs/anttask/UnionBugs.java,LesserGPLv2.1+,1,1,3,1,0,Copyright,1,-1,-1,-1,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/wct-package-v1.5.2/WCTSubmitToRosetta/src/main/java/nz/govt/natlib/ndha/common/FileUtils.java,Apache-2,1,3,1,3,4,UNKNOWN,Copyright,-1,3,UNKNOWN,ApachesAsIs,ApachesPermLim,UNKNOWN,UNKNOWN,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/jstock-1.0.7c/jstock/src/org/yccheok/jstock/gui/POIUtils.java,GPLv2+,1,1,3,1,0,1,-1,-1,-1,Copyright,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/Compiere_330_Source/release_330/base/src/org/compiere/process/RegisterSystem.java,UNKNOWN,0,0,0,2,4,AllRights-TOOLONG,UNKNOWN,UNKNOWN,GPLseeDetailsVer0,UNKNOWN,UNKNOWN,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/Vuze_4812_source/com/aelitis/azureus/core/util/http/HTTPAuthHelper.java,GPLv2,1,1,4,0,0,-1,1,-1,-1,-1,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/Vuze_4812_source/org/gudy/azureus2/core3/security/impl/SESecurityManagerImpl.java,GPLv2,1,1,2,0,1,1,-1,UNKNOWN,-1,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/Compiere_330_Source/release_330/base/src/org/compiere/process/RegisterSystem.java,UNKNOWN,0,0,0,2,4,AllRights-TOOLONG,UNKNOWN,UNKNOWN,GPLseeDetailsVer0,UNKNOWN,UNKNOWN,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/Compiere_330_Source/release_330/base/src/org/compiere/process/RegisterSystem.java,UNKNOWN,0,0,0,2,4,AllRights-TOOLONG,UNKNOWN,UNKNOWN,GPLseeDetailsVer0,UNKNOWN,UNKNOWN,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/Vuze_4812_source/com/aelitis/azureus/core/util/http/HTTPAuthHelper.java,GPLv2,1,1,4,0,0,-1,1,-1,-1,-1,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/Vuze_4812_source/org/gudy/azureus2/core3/security/impl/SESecurityManagerImpl.java,GPLv2,1,1,2,0,1,1,-1,UNKNOWN,-1,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/Vuze_4812_source/org/gudy/azureus2/core3/security/impl/SESecurityManagerImpl.java,GPLv2,1,1,2,0,1,1,-1,UNKNOWN,-1,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/Vuze_4812_source/com/aelitis/azureus/core/util/http/HTTPAuthHelper.java,GPLv2,1,1,4,0,0,-1,1,-1,-1,-1,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/Vuze_4812_source/org/gudy/azureus2/core3/security/impl/SESecurityManagerImpl.java,GPLv2,1,1,2,0,1,1,-1,UNKNOWN,-1,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/Vuze_4812_source/org/gudy/azureus2/core3/security/impl/SESecurityManagerImpl.java,GPLv2,1,1,2,0,1,1,-1,UNKNOWN,-1,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/struts2-2.2.1-all/struts-2.2.1/src/plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/runtime/JspRuntimeLibrary.java,Apache-2,1,5,2,0,0,-1,-1,5,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/struts2-2.2.1-all/struts-2.2.1/src/plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/runtime/JspRuntimeLibrary.java,Apache-2,1,5,2,0,0,-1,-1,5,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/netbeans-6.9.1-201007282301/openide.explorer/src/org/openide/explorer/view/OutlineView.java,CDDLorGPLv2,,,,,,,ClassPathExceptionGPLv2;2;2;8;3;1;-1,Copyright,-1,1,-1,UNKNOWN,-1,CDDLorGPLv2includeVer2,1,-1,-1,AllRights-TOOLONG,-1,-1,,,,
QualitasCorpus-20130901r/projects_orig_130901/apache-roller-4.0.1/apache-roller-src-4.0.1/tomcat/work/Catalina/localhost/roller/org/apache/jsp/roller_002dui/errors/_404_jsp.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/apache-roller-4.0.1/apache-roller-src-4.0.1/tomcat/work/Catalina/localhost/roller/org/apache/jsp/WEB_002dINF/jsps/tiles/css_002dnosidebar_jsp.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/apache-roller-4.0.1/apache-roller-src-4.0.1/tomcat/work/Catalina/localhost/roller/org/apache/jsp/WEB_002dINF/jsps/tiles/css_002dsidebar_jsp.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/apache-roller-4.0.1/apache-roller-src-4.0.1/tomcat/work/Catalina/localhost/roller/org/apache/jsp/WEB_002dINF/jsps/tiles/empty_jsp.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/apache-roller-4.0.1/apache-roller-src-4.0.1/tomcat/work/Catalina/localhost/roller/org/apache/jsp/WEB_002dINF/jsps/tiles/empty_jsp.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/jfreechart-1/jfreechart-1.0.13/swt/org/jfree/experimental/swt/SWTUtils.java,LesserGPLv2.1+,1,1,3,0,2,UNKNOWN,1,-1,-1,-1,UNKNOWN,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/geotools-2/geotools-2.7-M3/modules/extension/xsd/xsd-wcs/src/main/java/org/geotools/wcs/bindings/TimeSequenceTypeBinding.java,NONE,,,,,,,,,,,,,,,,,,,,,,,,
QualitasCorpus-20130901r/projects_orig_130901/weka-3-7-9/main/java/weka/attributeSelection/ReliefFAttributeEval.java,GPLv3+,1,1,5,1,0,-1,1,-1,-1,-1,-1,Copyright,,,,,,,,,,,,
